P21,0.00012761485,55.03841223,535.008,206.9951877,72.00904318,631.5348728,0.09209483702,0.002884834365,3.141882982,0.1945102002,0.2151444585,0.5822936414,0.006418557875,0.1182420561,-28.54811653,2.144240676,0.01398103002,-0.007495218705,-0.1504285639,-0.1374565346,-0.02878484685,0.02710713172,-0.003531542469,-0.0923665469,-0.09258832903,-0.1256353929,-0.1210233208,0.02438651916,0.007698948729,0.03029102691,0.01538116397,0.01534618142,0.01078117247,0.03250103199,0.001739814646,0.004668795532,0.01723161454,0.03582280076,0.01036511984,0.02543523696,4.01E-05,-8.94E-08,7.26E-05,3.03E-05,1.68E-06,0.0002393815764,6.21E-08,5.30E-05,-0.0003848694895,-6.34E-05,0.0001914735389,-2.82E-05,0.0001858855076,-8.03E-05,1.88E-05,6.03E-05,3.97E-06,2.68E-05,-2.60E-05,2.42E-05,-7.10E-06,-1.13E-06,-3.95E-07,-7.02E-07,-4.60E-07,-2.35E-06,-1.50E-07,-4.40E-07,-1.51E-07,-2.03E-07,-1.32E-06,-1.58E-06,-3.46E-07,-5.89E-07,0.7611642128,0.8040363423,0.8413334967,0.8868395062,0.4778024691,0.9042222222,0.6817283951,0.9275555556,0.4255308642,0.8526419753,0.4221481481,0.8219753086,0.5462716049,0.9557037037,0.608691358,1075,355,2.009315749,0.6635414798,105,0.623236,0.502692,0.939313,0,0
P22,5.85E-05,51.65083366,403.008,165.625994,66.30503266,568.8745389,0.1108452447,0.002156748427,3.121366226,0.2106740723,0.2309271991,0.6460082983,0.00537207664,0.1636632548,-28.41348589,2.441916478,0.08061613041,0.0867701627,-0.1147193727,0.0606137216,-0.02739813067,-0.01338283626,-0.04470654686,-0.1590588347,-0.3079380571,-0.02070674427,-0.1386241592,0.02320044636,0.008562748121,0.033222271,0.02786983862,0.01743599213,0.01200100838,0.03080036679,0.002468700734,0.006654272496,0.02084579165,0.02779422643,0.004494197853,0.02402843213,1.65E-05,1.46E-08,8.37E-05,8.74E-06,-5.45E-07,0.0001622931589,1.62E-07,4.48E-05,0.0001923399669,-8.57E-05,8.02E-05,-4.06E-05,3.56E-05,5.74E-05,-1.41E-06,1.62E-05,-1.25E-05,2.36E-05,6.52E-07,-5.21E-05,-4.10E-05,-1.00E-06,-1.00E-06,-4.69E-06,-1.69E-06,-3.64E-06,4.29E-07,8.82E-07,1.55E-08,-4.96E-07,-8.15E-08,1.61E-06,4.56E-07,-4.13E-07,0.7717963699,0.8005368051,0.7912579408,0.8765046296,0.4643518519,0.8938946759,0.6261574074,0.9190972222,0.401244213,0.8414351852,0.3969039352,0.8238425926,0.530150463,0.9380208333,0.5685763889,1026,403,2.545855169,0.9999801493,8,0.601007,0,0,0.661387,0
P24,0.0002498348654,57.95593054,363.984,219.6643253,73.66125797,580.6828945,0.1209639314,0.004151198109,3.125908874,0.199576988,0.2251063878,0.598992619,0.008583485975,0.211719902,-28.33296344,2.249308943,-0.162496317,-0.1899075682,-0.1602175592,-0.07039728796,-0.04433900295,0.01728320928,-0.005835341111,-0.1763300755,-0.1293402242,-0.1099353468,-0.1686807735,0.02311278816,0.01071474042,0.03276412473,0.01944501393,0.01424829405,0.01262134087,0.02429091466,0.002638495977,0.005391699215,0.01405490128,0.02869226951,0.009651411089,0.02532515123,8.70E-06,-1.28E-08,9.48E-05,1.16E-05,4.32E-06,9.61E-05,2.40E-07,9.85E-06,6.55E-05,5.47E-05,0.0001105842672,-0.000104966804,1.81E-05,-0.0001451237338,8.08E-05,7.76E-05,1.36E-05,5.01E-05,3.09E-05,6.61E-05,-3.56E-05,3.84E-07,1.63E-07,-2.74E-07,-2.91E-06,-9.61E-06,-6.97E-07,2.75E-06,1.26E-07,1.80E-08,-1.48E-07,5.30E-06,8.92E-08,-1.77E-06,0.7225373825,0.7276858713,0.7858018624,0.8071604938,0.3677037037,0.8178271605,0.5764444444,0.8334814815,0.3009382716,0.767308642,0.3153580247,0.7504197531,0.4420246914,0.8814814815,0.5152592593,1032,361,2.835289463,0.9918018374,23,0.617357,0.537994,0.837654,0.767069,0
P25,0.00019484436,56.87627848,382.992,227.4359768,71.55448304,614.661141,0.1003759618,0.002765913194,3.109700388,0.190068921,0.2239955281,0.5258641951,0.006420484732,0.1352128215,-28.24261543,2.198935476,-0.2032595511,-0.1084523673,-0.3572936621,-0.03657918183,-0.0008819690257,0.002197363914,-0.1787027772,-0.1414960184,-0.1314318115,-0.04598852545,-0.08564090593,0.02288260153,0.007150662851,0.03159140279,0.01700594238,0.01544994003,0.01878193757,0.0469496802,0.005181021656,0.006608681277,0.007328972755,0.01469813013,0.006083131532,0.023540351,1.70E-05,-2.29E-07,0.0001019058043,2.09E-05,1.71E-05,5.83E-05,4.79E-07,0.0001021673848,-0.0006127880982,8.39E-05,7.05E-05,0.000344588271,0.0001924600937,-1.94E-05,3.78E-05,-2.36E-05,4.70E-05,2.63E-05,-3.02E-05,-4.22E-05,4.22E-05,1.02E-06,-1.23E-06,2.08E-05,1.25E-06,-4.08E-07,-1.66E-06,-2.18E-06,-4.66E-06,5.32E-07,1.46E-07,-4.21E-08,-6.19E-07,4.91E-06,0.7531863434,0.8081750444,0.8483491667,0.8965246068,0.4351851852,0.9068239472,0.6063419584,0.9356164384,0.3873921867,0.865854896,0.378970066,0.831100964,0.4926940639,0.9554540842,0.5492135972,1088,381,2.840790408,0.994798847,35,0.546439,0,0.795437,0.62153,0
P27,6.24E-05,51.92939902,198.984,187.3164323,66.68659118,560.6941936,0.1301284641,0.00832337315,3.134078505,0.2135826035,0.243249479,0.6206767091,0.006161986565,0.2075682751,-26.47002973,2.354741432,0.1436220769,-0.01066052924,-0.2591723623,0.03114701195,-0.1202315679,0.2057283178,0.01110101198,-0.1886039257,-0.09089099838,0.01085822181,-0.006595895344,0.02031126165,0.005582629507,0.02948608622,0.01628853615,0.01495910651,0.01090054629,0.05560975485,0.002225908,0.008232096859,0.01478022709,0.02002329865,0.006474670044,0.02468079554,2.25E-05,-1.37E-07,0.0001499902404,-2.19E-05,1.62E-05,-0.0004037325454,6.04E-07,5.32E-05,-0.000177732844,4.90E-05,-0.0001671281018,0.000110995947,3.13E-05,-2.17E-05,7.02E-06,0.0001161139953,8.29E-05,4.41E-05,-8.41E-05,1.34E-05,-1.03E-05,-5.38E-07,-1.53E-07,8.05E-06,8.05E-06,-3.82E-07,5.36E-07,2.48E-05,-5.23E-08,-9.20E-07,-9.69E-07,-2.56E-06,1.51E-06,5.88E-06,0.7798062876,0.8328712854,0.8703016712,0.8785432099,0.4836049383,0.898,0.6943703704,0.9242962963,0.4176296296,0.846617284,0.4097283951,0.8141728395,0.5727407407,0.9458271605,0.6282469136,447,211,2.246411772,1.060386765,15,0.552336,0,0.622226,0.799246,0.704913
P29,7.43E-05,52.69038333,231,193.6453158,62.86846273,582.6789363,0.1004669153,0.002344352187,3.128645892,0.2115983027,0.2320195361,0.5548623093,0.006384431047,0.1153176407,-28.55276473,2.57289185,0.07790435162,-0.1193695719,-0.2538518955,0.05689233042,0.01507984461,0.1940805056,-0.07831920873,-0.1084408972,-0.1478575078,0.03585077598,-0.06367661249,0.02046585483,0.005747162616,0.02810821208,0.01757928965,0.01684344037,0.01135067642,0.06192984186,0.001930227803,0.006888626521,0.0109391465,0.01798688473,0.004877204578,0.02608768882,4.16E-05,6.93E-08,0.0001566230013,1.89E-05,-1.26E-05,0.0003443932179,1.59E-07,8.98E-05,0.0003081214141,-4.75E-05,5.52E-06,-0.0001449274998,1.51E-05,3.21E-05,0.0001374285781,3.55E-05,4.14E-05,4.13E-05,-3.98E-05,0.0001038233637,2.17E-05,-7.97E-06,-1.07E-07,-1.22E-05,-2.97E-07,2.66E-06,-2.96E-06,-1.10E-06,4.22E-08,-3.10E-08,9.57E-08,-3.10E-06,-4.35E-07,-8.21E-07,0.8000134931,0.6862070122,0.5671748144,0.9511851852,0.5108888889,1.020148148,0.7258765432,1.012641975,0.458617284,0.9202962963,0.4353580247,0.9037530864,0.5998518519,1.03654321,0.6590617284,683,283,2.956709957,1.225108225,25,0.569757,0,0.884209,0.627308,0
P3,0.0003463164115,59.37413081,474,191.9209051,71.13589738,600.3132887,0.08645625023,0.002678250784,3.073220452,0.1723678003,0.2029916715,0.5531468602,0.006249785924,0.1132340014,-28.70086583,2.304169695,0.1157145628,-0.2119751613,-0.3809823092,-0.1982720154,0.04648225391,0.05059923997,-0.1059733782,-0.0967590236,-0.1290425732,-0.07522715626,-0.0529858736,0.02189134474,0.007955084035,0.03194211198,0.01342123432,0.01653551042,0.01916395288,0.03831583663,0.002179280944,0.006536343383,0.01360960749,0.01657530251,0.00695719324,0.01939649129,1.19E-06,-2.22E-07,5.90E-05,3.40E-06,4.87E-06,-3.46E-05,1.86E-07,-5.19E-06,-0.000477736909,0.0001060780534,9.27E-05,0.0001301628044,8.78E-06,-6.61E-05,-2.28E-05,2.37E-05,4.31E-05,-7.62E-06,8.08E-06,-3.03E-05,-2.67E-05,2.83E-06,-4.86E-07,4.00E-06,3.27E-08,-5.89E-07,9.87E-07,3.88E-06,-5.60E-07,1.51E-07,1.21E-06,3.43E-07,1.31E-06,1.28E-06,0.6446997193,0.5498466544,0.684466605,0.5640740741,0.384691358,0.6034567901,0.5508641975,0.5955555556,0.3259259259,0.530617284,0.3333333333,0.522962963,0.4234567901,0.6530864198,0.4935802469,1378,433,2.907172996,0.9135021097,107,0.590378,0,0.803487,0,0
P30,5.39E-05,51.29238565,174.984,220.0643576,75.09301111,590.4163664,0.1061508552,0.0006045002927,3.134840587,0.2174889179,0.2519833392,0.5157591829,0.004456718566,0.1032290178,-30.93539969,2.518970453,0.3617182532,0.191008956,-0.04340867593,-0.01535866346,0.008178966419,0.1715747079,-0.06222341799,-0.09023851834,-0.09987942184,-0.0458286012,0.01799030307,0.02433834728,0.004434439758,0.04657856036,0.01554275414,0.02052368893,0.01236169211,0.09269537802,0.001127849415,0.004161500869,0.01129015454,0.02597938245,0.004078469914,0.03445615996,2.25E-05,-1.70E-09,0.0001754188264,-7.94E-06,1.76E-05,-0.0001995585879,5.70E-07,4.22E-05,5.28E-05,7.09E-05,4.36E-05,-3.67E-05,6.80E-05,7.53E-06,-1.76E-05,3.72E-05,-1.23E-05,3.34E-05,-4.80E-05,-2.59E-06,2.73E-05,6.11E-08,-6.54E-08,-6.69E-06,-1.25E-06,9.41E-06,-1.14E-06,-2.25E-05,8.55E-08,6.98E-07,6.89E-06,1.02E-05,-5.88E-09,-3.01E-06,0.8331490774,0.6472356418,0.7201283902,0.878962963,0.6174320988,0.9278518519,0.848345679,0.9441481481,0.5618024691,0.8561481481,0.5319012346,0.8046419753,0.6899753086,0.9676049383,0.7695308642,378,195,2.160197504,1.114387601,3,0.53912,0,0,0,0
P31,0.000204574916,57.0879239,397.008,227.5635882,70.64209539,594.9787315,0.1025597357,0.001960232546,3.121114938,0.198279157,0.2288664129,0.5271120749,0.007158115927,0.1409984257,-29.28948842,2.270618999,0.1521576016,-0.05846046931,-0.1377961343,0.01173485998,-0.1298034416,0.04184554511,-0.1482353305,-0.2308354835,-0.163840281,-0.1642652074,-0.1463667078,0.03006293453,0.0069834799,0.04675973659,0.02002046342,0.01910796441,0.01450736313,0.05347698055,0.003200967866,0.004518342447,0.007883635018,0.01494611521,0.00659690223,0.03060550335,-1.44E-05,4.97E-09,0.0001328295271,-5.46E-06,-5.11E-06,-4.61E-05,3.60E-07,-8.07E-05,0.0002181673372,2.54E-05,2.03E-05,-0.0001291031058,-7.14E-05,-1.27E-05,-2.39E-05,-1.24E-05,2.84E-05,4.41E-05,-4.96E-05,-1.23E-05,-1.03E-05,-6.42E-07,2.25E-06,-4.20E-06,-2.66E-07,-1.80E-06,2.94E-07,8.58E-07,-1.67E-08,9.85E-07,-3.20E-06,-3.16E-06,5.48E-06,-5.94E-07,0.8223136022,0.6640036678,0.6762735037,0.9221707819,0.6304269547,0.9520576132,0.8474794239,0.9694444444,0.5699588477,0.8847736626,0.5707561728,0.8643004115,0.7123971193,0.9987654321,0.7594135802,1016,363,2.559142385,0.9143392576,21,0.620127,0,0.817683,0.671715,0
P32,0.0003378894756,59.26714673,357,225.0848592,75.00977006,579.1123059,0.09019234205,0.003668682433,3.124128656,0.1843033493,0.2101672081,0.5377273731,0.008340677054,0.1203643791,-28.55306325,2.115299056,-0.03171426396,-0.120682091,-0.1207880848,-0.003858913913,-0.183314024,-0.02502512197,-0.09069975884,-0.2065927778,-0.119459948,-0.2125437556,-0.1181175433,0.02580151282,0.006061134082,0.03467791505,0.01742456747,0.0174576664,0.01671232386,0.04108892107,0.003162090979,0.004501483359,0.009790612983,0.01708054098,0.007983193563,0.02658884585,-6.31E-06,6.42E-09,9.10E-05,-5.64E-06,7.47E-07,-0.000114631326,4.82E-07,-3.65E-05,0.000195134826,9.83E-05,-5.85E-05,-0.0001192912079,-5.40E-05,-9.06E-05,-2.51E-06,6.08E-06,5.19E-05,6.93E-05,2.77E-05,1.40E-05,-1.70E-05,1.79E-06,3.04E-06,-5.75E-06,-3.39E-06,-5.01E-06,2.44E-06,-2.86E-06,-9.24E-08,2.27E-06,1.29E-06,2.33E-06,5.49E-06,-1.17E-06,0.79592546,0.6422580855,0.7015350881,0.8371358025,0.5479753086,0.8724691358,0.765382716,0.8951604938,0.496617284,0.8110123457,0.4710864198,0.7650864198,0.6181728395,0.916691358,0.7,1056,369,2.957983193,1.033613445,28,0.558735,0,0.596173,0.630027,0
