PP15,0.7852026878,0.7048022208,0.7970340314,0.7187654321,0.5392345679,0.7658765432,0.7606419753,0.7667654321,0.4785925926,0.6820246914,0.4797777778,0.672345679,0.6277530864,0.787654321,0.6769876543,0,1217,398,2.391000251,0.7819376336,67,0.557098,0,0.730289,0.860143,0
PP16,0.8166748007,0.7315760725,0.657477244,0.9314320988,0.5733333333,0.9683950617,0.7922962963,0.9823703704,0.5055802469,0.8903703704,0.4942222222,0.871308642,0.659308642,1.010864198,0.7104197531,0.05333333333,1136,393,2.623508111,0.9076044784,32,0.593797,0.56531,0.87224,0.827804,0
PP17,0.7544938523,0.7914100346,0.7583252606,0.9788148148,0.3530617284,0.9926666667,0.481382716,1.018320988,0.3143703704,0.9545679012,0.2995308642,0.9281975309,0.4022222222,1.025481481,0.4413333333,0,1096,358,2.379959697,0.7773955945,28,0.60951,0.510845,0.749955,0.665184,0.56106
PP20,0.7204446457,0.7889129975,0.8708747109,0.763382716,0.4461728395,0.7906419753,0.6178765432,0.7848888889,0.3765432099,0.7176296296,0.3957283951,0.7362962963,0.5139753086,0.8354567901,0.5543703704,0.2666666667,618,260,2.710526316,1.140350877,28,0.580609,0,0.545648,0,0
PP21,0.7545414326,0.6855001243,0.7732563775,0.7572592593,0.4260987654,0.7981234568,0.6132839506,0.8015308642,0.3762962963,0.7307160494,0.374691358,0.7079012346,0.5007407407,0.8234074074,0.5375802469,0,644,268,2.402913346,0.9999701501,24,0.602427,0,0.771649,0.554331,0
PP22,0.7858811135,0.8619465209,0.8125209947,0.9032032032,0.486961962,0.9384384384,0.6795795796,0.9491991992,0.4277277277,0.8747747748,0.4200950951,0.853003003,0.5725225225,0.9735235235,0.6186686687,0.1351351351,881,312,2.517200393,0.8914489474,6,0.590151,0,0,0.52143,0
PP24,0.8012273809,0.7600524819,0.8233516123,0.8620740741,0.5380493827,0.8885432099,0.7245432099,0.8848395062,0.4719012346,0.8253333333,0.4922962963,0.8178765432,0.6000987654,0.9386666667,0.6713580247,0.9866666667,475,232,2.261904762,1.104761905,3,0.590296,0,0.732542,0.709999,0
PP25,0.822485212,0.5224386663,0.6001824259,0.7675802469,0.6876049383,0.7982222222,0.9067160494,0.814962963,0.6250123457,0.7274567901,0.6242222222,0.7047407407,0.7710617284,0.8438024691,0.8312098765,0.08,1415,434,3.049621545,0.9353609545,69,0.579007,0,0.834716,0.645817,0
PP27,0.723242405,0.6748842694,0.7447593181,0.7368148148,0.3902222222,0.7674814815,0.6261234568,0.784691358,0.3135308642,0.699654321,0.3118518519,0.6705185185,0.4858765432,0.822962963,0.5519012346,0.1333333333,754,335,2.731884058,1.213768116,22,0.546533,0,0.839375,0.669677,0.553728
PP29,0.753776626,0.5704818273,0.63921845,0.6093333333,0.4242469136,0.6625925926,0.6536296296,0.6725925926,0.3776049383,0.5809382716,0.3581481481,0.5557530864,0.5185679012,0.6858271605,0.5767407407,0.08,920,332,2.958275454,1.067551577,45,0.637,0,0.80661,0.709334,0
PP3,0.7426884861,0.7596455685,0.8588803433,0.8786419753,0.4484444444,0.9254567901,0.672691358,0.9292839506,0.394691358,0.851654321,0.3849135802,0.816691358,0.5078024691,0.9727407407,0.592345679,0.76,1666,475,2.897431616,0.8260984501,36,0.587731,0.520232,0.839925,0,0
PP30,0.8064574013,0.6657996939,0.7335068345,0.827037037,0.5223703704,0.8592345679,0.7339259259,0.880691358,0.4664197531,0.7983703704,0.4485925926,0.7665185185,0.6075061728,0.9081481481,0.6577777778,0.16,452,223,1.991259604,0.9824134771,6,0.632285,0.564415,0.781818,0.748406,0.576831
PP31,0.8090763558,0.6880631773,0.7206165298,0.8223209877,0.4905432099,0.8553333333,0.7104691358,0.8755061728,0.4452345679,0.7940246914,0.4359259259,0.7614814815,0.5693333333,0.892345679,0.6242469136,0.01333333333,1101,394,2.602836879,0.9314420804,35,0.574648,0,0.837899,0.696358,0
PP32,0.8294322488,0.4011333648,0.3738507553,0.9949382716,0.3899506173,1.023506173,0.6191111111,1.034074074,0.3412839506,0.9534320988,0.3488888889,0.9364938272,0.474962963,1.076444444,0.5304691358,0.36,810,300,3.033707865,1.123595506,21,0.589626,0,0,0,0
PP33,0.8281901025,0.4228668007,0.4683388625,0.7898024691,0.6501234568,0.8200493827,0.8472098765,0.8439012346,0.6101975309,0.7694320988,0.5848395062,0.723654321,0.7180246914,0.8535308642,0.7824197531,0.2933333333,941,334,3.025801307,1.07398261,11,0.581312,0,0.706598,0.691491,0
PP34,0.6887248957,0.8298771611,0.8296330801,0.8334074074,0.2411851852,0.8951358025,0.480691358,0.8923950617,0.1905925926,0.8078024691,0.176962963,0.7771851852,0.3253333333,0.917037037,0.4059259259,0,1160,427,3.076988371,1.13265003,41,0.581108,0,0.6786,0.784624,0
PP35,0.764124166,0.811600636,0.7370034416,1.008320988,0.3510864198,1.06545679,0.5416296296,1.069876543,0.307308642,0.9958024691,0.2755555556,0.946962963,0.414617284,1.079802469,0.4749135802,0.1066666667,522,268,2.534078993,1.301021399,4,0.580459,0.555632,0,0,0
PP37,0.8029124212,0.4562291033,0.550320774,0.7224691358,0.6150864198,0.7808641975,0.848345679,0.7820246914,0.5584691358,0.6925925926,0.5465432099,0.6580246914,0.7021728395,0.8082962963,0.7627160494,0,560,234,2.692204146,1.124956732,6,0.587493,0.592502,0.738477,0.780777,0
PP4,0.7522118423,0.851910918,0.8585274351,0.7996049383,0.4571358025,0.8226666667,0.6171358025,0.8368395062,0.4018271605,0.7677037037,0.3980493827,0.7607901235,0.5242962963,0.854962963,0.5768395062,0.02666666667,1328,411,2.80765848,0.8689364725,73,0.525834,0.549902,0.823342,0.667154,0
